0.00000,163.00000
0.00050,128.00000
0.00100,153.00000
0.00150,154.00000
0.00200,149.00000
0.00250,156.00000
0.00300,146.00000
0.00350,123.00000
0.00400,168.00000
0.00450,127.00000
0.00500,117.00000
0.00550,117.00000
0.00600,122.00000
0.00650,127.00000
0.00700,137.00000
0.00750,146.00000
0.00800,111.00000
0.00850,142.00000
0.00900,139.00000
0.00950,149.00000
0.01000,132.00000
0.01050,162.00000
0.01100,154.00000
0.01150,151.00000
0.01200,154.00000
0.01250,156.00000
0.01300,143.00000
0.01350,136.00000
0.01400,135.00000
0.01450,143.00000
0.01500,152.00000
0.01550,116.00000
0.01600,133.00000
0.01650,139.00000
0.01700,132.00000
0.01750,142.00000
0.01800,98.00000
0.01850,111.00000
0.01900,121.00000
0.01950,119.00000
0.02000,120.00000
0.02050,145.00000
0.02100,124.00000
0.02150,140.00000
0.02200,144.00000
0.02250,146.00000
0.02300,138.00000
0.02350,146.00000
0.02400,135.00000
0.02450,139.00000
0.02500,116.00000
0.02550,114.00000
0.02600,125.00000
0.02650,130.00000
0.02700,132.00000
0.02750,114.00000
0.02800,125.00000
0.02850,127.00000
0.02900,151.00000
0.02950,143.00000
0.03000,138.00000
0.03050,152.00000
0.03100,135.00000
0.03150,135.00000
0.03200,133.00000
0.03250,156.00000
0.03300,154.00000
0.03350,136.00000
0.03400,136.00000
0.03450,141.00000
0.03500,143.00000
0.03550,129.00000
0.03600,144.00000
0.03650,134.00000
0.03700,127.00000
0.03750,132.00000
0.03800,114.00000
0.03850,147.00000
0.03900,159.00000
0.03950,141.00000
0.04000,155.00000
0.04050,126.00000
0.04100,137.00000
0.04150,158.00000
0.04200,160.00000
0.04250,143.00000
0.04300,141.00000
0.04350,140.00000
0.04400,155.00000
0.04450,134.00000
0.04500,118.00000
0.04550,111.00000
0.04600,134.00000
0.04650,140.00000
0.04700,116.00000
0.04750,144.00000
0.04800,137.00000
0.04850,144.00000
0.04900,134.00000
0.04950,138.00000
0.05000,130.00000
0.05050,142.00000
0.05100,155.00000
0.05150,151.00000
0.05200,150.00000
0.05250,153.00000
0.05300,148.00000
0.05350,140.00000
0.05400,142.00000
0.05450,127.00000
0.05500,131.00000
0.05550,119.00000
0.05600,146.00000
0.05650,143.00000
0.05700,134.00000
0.05750,132.00000
0.05800,113.00000
0.05850,153.00000
0.05900,126.00000
0.05950,131.00000
0.06000,140.00000
0.06050,140.00000
0.06100,147.00000
0.06150,137.00000
0.06200,135.00000
0.06250,128.00000
0.06300,129.00000
0.06350,140.00000
0.06400,133.00000
0.06450,124.00000
0.06500,141.00000
0.06550,124.00000
0.06600,115.00000
0.06650,142.00000
0.06700,119.00000
0.06750,137.00000
0.06800,129.00000
0.06850,144.00000
0.06900,134.00000
0.06950,166.00000
0.07000,120.00000
0.07050,157.00000
0.07100,146.00000
0.07150,126.00000
0.07200,159.00000
0.07250,137.00000
0.07300,147.00000
0.07350,130.00000
0.07400,139.00000
0.07450,140.00000
0.07500,90.00000
0.07550,142.00000
0.07600,107.00000
0.07650,123.00000
0.07700,136.00000
0.07750,137.00000
0.07800,135.00000
0.07850,134.00000
0.07900,119.00000
0.07950,144.00000
0.08000,169.00000
0.08050,156.00000
0.08100,155.00000
0.08150,152.00000
0.08200,129.00000
0.08250,134.00000
0.08300,144.00000
0.08350,155.00000
0.08400,139.00000
0.08450,137.00000
0.08500,118.00000
0.08550,126.00000
0.08600,132.00000
0.08650,127.00000
0.08700,119.00000
0.08750,135.00000
0.08800,142.00000
0.08850,147.00000
0.08900,140.00000
0.08950,133.00000
0.09000,133.00000
0.09050,155.00000
0.09100,171.00000
0.09150,131.00000
0.09200,135.00000
0.09250,177.00000
0.09300,159.00000
0.09350,143.00000
0.09400,108.00000
0.09450,137.00000
0.09500,125.00000
0.09550,127.00000
0.09600,132.00000
0.09650,124.00000
0.09700,132.00000
0.09750,118.00000
0.09800,148.00000
0.09850,118.00000
0.09900,137.00000
0.09950,137.00000
0.10000,138.00000
0.10050,132.00000
0.10100,163.00000
0.10150,150.00000
0.10200,144.00000
0.10250,138.00000
0.10300,141.00000
0.10350,108.00000
0.10400,121.00000
0.10450,143.00000
0.10500,125.00000
0.10550,117.00000
0.10600,123.00000
0.10650,152.00000
0.10700,136.00000
0.10750,133.00000
0.10800,123.00000
0.10850,116.00000
0.10900,148.00000
0.10950,131.00000
0.11000,128.00000
0.11050,115.00000
0.11100,118.00000
0.11150,132.00000
0.11200,160.00000
0.11250,141.00000
0.11300,145.00000
0.11350,133.00000
0.11400,145.00000
0.11450,142.00000
0.11500,128.00000
0.11550,155.00000
0.11600,132.00000
0.11650,118.00000
0.11700,125.00000
0.11750,130.00000
0.11800,127.00000
0.11850,133.00000
0.11900,169.00000
0.11950,132.00000
0.12000,141.00000
0.12050,139.00000
0.12100,146.00000
0.12150,136.00000
0.12200,142.00000
0.12250,129.00000
0.12300,153.00000
0.12350,125.00000
0.12400,146.00000
0.12450,111.00000
0.12500,129.00000
0.12550,144.00000
0.12600,121.00000
0.12650,113.00000
0.12700,121.00000
0.12750,132.00000
0.12800,134.00000
0.12850,122.00000
0.12900,162.00000
0.12950,164.00000
0.13000,156.00000
0.13050,138.00000
0.13100,157.00000
0.13150,146.00000
0.13200,181.00000
0.13250,162.00000
0.13300,122.00000
0.13350,153.00000
0.13400,155.00000
0.13450,125.00000
0.13500,119.00000
0.13550,143.00000
0.13600,122.00000
0.13650,150.00000
0.13700,131.00000
0.13750,109.00000
0.13800,129.00000
0.13850,151.00000
0.13900,150.00000
0.13950,143.00000
0.14000,130.00000
0.14050,136.00000
0.14100,133.00000
0.14150,151.00000
0.14200,126.00000
0.14250,145.00000
0.14300,129.00000
0.14350,131.00000
0.14400,149.00000
0.14450,132.00000
0.14500,135.00000
0.14550,165.00000
0.14600,145.00000
0.14650,150.00000
0.14700,140.00000
0.14750,143.00000
0.14800,114.00000
0.14850,132.00000
0.14900,152.00000
0.14950,142.00000
0.15000,147.00000
0.15050,150.00000
0.15100,147.00000
0.15150,157.00000
0.15200,169.00000
0.15250,148.00000
0.15300,135.00000
0.15350,150.00000
0.15400,133.00000
0.15450,119.00000
0.15500,126.00000
0.15550,113.00000
0.15600,128.00000
0.15650,118.00000
0.15700,124.00000
0.15750,117.00000
0.15800,123.00000
0.15850,129.00000
0.15900,127.00000
0.15950,160.00000
0.16000,121.00000
0.16050,138.00000
0.16100,143.00000
0.16150,120.00000
0.16200,161.00000
0.16250,144.00000
0.16300,140.00000
0.16350,148.00000
0.16400,130.00000
0.16450,122.00000
0.16500,119.00000
0.16550,107.00000
0.16600,138.00000
0.16650,132.00000
0.16700,128.00000
0.16750,110.00000
0.16800,135.00000
0.16850,151.00000
0.16900,141.00000
0.16950,135.00000
0.17000,149.00000
0.17050,125.00000
0.17100,144.00000
0.17150,141.00000
0.17200,171.00000
0.17250,167.00000
0.17300,120.00000
0.17350,138.00000
0.17400,141.00000
0.17450,138.00000
0.17500,126.00000
0.17550,113.00000
0.17600,135.00000
0.17650,130.00000
0.17700,125.00000
0.17750,135.00000
0.17800,130.00000
0.17850,118.00000
0.17900,151.00000
0.17950,140.00000
0.18000,160.00000
0.18050,157.00000
0.18100,155.00000
0.18150,162.00000
0.18200,134.00000
0.18250,132.00000
0.18300,122.00000
0.18350,147.00000
0.18400,127.00000
0.18450,139.00000
0.18500,128.00000
0.18550,134.00000
0.18600,119.00000
0.18650,122.00000
0.18700,127.00000
0.18750,135.00000
0.18800,136.00000
0.18850,148.00000
0.18900,140.00000
0.18950,145.00000
0.19000,129.00000
0.19050,149.00000
0.19100,160.00000
0.19150,141.00000
0.19200,126.00000
0.19250,155.00000
0.19300,151.00000
0.19350,137.00000
0.19400,133.00000
0.19450,120.00000
0.19500,126.00000
0.19550,145.00000
0.19600,114.00000
0.19650,132.00000
0.19700,127.00000
0.19750,131.00000
0.19800,116.00000
0.19850,147.00000
0.19900,132.00000
0.19950,139.00000
0.20000,133.00000
0.20050,136.00000
0.20100,146.00000
0.20150,147.00000
0.20200,141.00000
0.20250,132.00000
0.20300,144.00000
0.20350,136.00000
0.20400,136.00000
0.20450,106.00000
0.20500,125.00000
0.20550,156.00000
0.20600,121.00000
0.20650,117.00000
0.20700,133.00000
0.20750,121.00000
0.20800,143.00000
0.20850,136.00000
0.20900,131.00000
0.20950,120.00000
0.21000,140.00000
0.21050,146.00000
0.21100,142.00000
0.21150,165.00000
0.21200,143.00000
0.21250,139.00000
0.21300,148.00000
0.21350,139.00000
0.21400,121.00000
0.21450,144.00000
0.21500,127.00000
0.21550,139.00000
0.21600,121.00000
0.21650,139.00000
0.21700,148.00000
0.21750,158.00000
0.21800,120.00000
0.21850,146.00000
0.21900,151.00000
0.21950,128.00000
0.22000,149.00000
0.22050,154.00000
0.22100,159.00000
0.22150,156.00000
0.22200,151.00000
0.22250,130.00000
0.22300,140.00000
0.22350,157.00000
0.22400,134.00000
0.22450,144.00000
0.22500,134.00000
0.22550,116.00000
0.22600,136.00000
0.22650,127.00000
0.22700,113.00000
0.22750,155.00000
0.22800,133.00000
0.22850,142.00000
0.22900,117.00000
0.22950,155.00000
0.23000,138.00000
0.23050,120.00000
0.23100,139.00000
0.23150,135.00000
0.23200,152.00000
0.23250,131.00000
0.23300,124.00000
0.23350,129.00000
0.23400,146.00000
0.23450,141.00000
0.23500,147.00000
0.23550,115.00000
0.23600,129.00000
0.23650,122.00000
0.23700,143.00000
0.23750,143.00000
0.23800,147.00000
0.23850,136.00000
0.23900,138.00000
0.23950,148.00000
0.24000,147.00000
0.24050,127.00000
0.24100,138.00000
0.24150,159.00000
0.24200,130.00000
0.24250,147.00000
0.24300,152.00000
0.24350,137.00000
0.24400,122.00000
0.24450,120.00000
0.24500,129.00000
0.24550,117.00000
0.24600,121.00000
0.24650,125.00000
0.24700,126.00000
0.24750,138.00000
0.24800,144.00000
0.24850,143.00000
0.24900,115.00000
0.24950,144.00000
0.25000,128.00000
0.25050,157.00000
0.25100,140.00000
0.25150,126.00000
0.25200,151.00000
0.25250,138.00000
0.25300,132.00000
0.25350,142.00000
0.25400,142.00000
0.25450,115.00000
0.25500,142.00000
0.25550,124.00000
0.25600,113.00000
0.25650,120.00000
0.25700,148.00000
0.25750,127.00000
0.25800,135.00000
0.25850,141.00000
0.25900,140.00000
0.25950,127.00000
0.26000,142.00000
0.26050,134.00000
0.26100,143.00000
0.26150,134.00000
0.26200,158.00000
0.26250,145.00000
0.26300,129.00000
0.26350,142.00000
0.26400,145.00000
0.26450,136.00000
0.26500,135.00000
0.26550,136.00000
0.26600,131.00000
0.26650,132.00000
0.26700,133.00000
0.26750,107.00000
0.26800,136.00000
0.26850,127.00000
0.26900,141.00000
0.26950,146.00000
0.27000,132.00000
0.27050,152.00000
0.27100,151.00000
0.27150,156.00000
0.27200,146.00000
0.27250,170.00000
0.27300,138.00000
0.27350,154.00000
0.27400,118.00000
0.27450,110.00000
0.27500,137.00000
0.27550,126.00000
0.27600,144.00000
0.27650,116.00000
0.27700,135.00000
0.27750,135.00000
0.27800,117.00000
0.27850,137.00000
0.27900,119.00000
0.27950,147.00000
0.28000,155.00000
0.28050,144.00000
0.28100,168.00000
0.28150,145.00000
0.28200,151.00000
0.28250,132.00000
0.28300,150.00000
0.28350,151.00000
0.28400,140.00000
0.28450,137.00000
0.28500,124.00000
0.28550,140.00000
0.28600,146.00000
0.28650,141.00000
0.28700,120.00000
0.28750,128.00000
0.28800,123.00000
0.28850,133.00000
0.28900,172.00000
0.28950,135.00000
0.29000,143.00000
0.29050,148.00000
0.29100,157.00000
0.29150,134.00000
0.29200,140.00000
0.29250,134.00000
0.29300,118.00000
0.29350,127.00000
0.29400,143.00000
0.29450,136.00000
0.29500,114.00000
0.29550,130.00000
0.29600,126.00000
0.29650,133.00000
0.29700,156.00000
0.29750,128.00000
0.29800,141.00000
0.29850,137.00000
0.29900,125.00000
0.29950,132.00000
0.30000,149.00000
0.30050,131.00000
0.30100,130.00000
0.30150,135.00000
0.30200,155.00000
0.30250,133.00000
0.30300,133.00000
0.30350,140.00000
0.30400,142.00000
0.30450,136.00000
0.30500,137.00000
0.30550,131.00000
0.30600,113.00000
0.30650,116.00000
0.30700,119.00000
0.30750,127.00000
0.30800,144.00000
0.30850,137.00000
0.30900,149.00000
0.30950,166.00000
0.31000,137.00000
0.31050,151.00000
0.31100,154.00000
0.31150,128.00000
0.31200,150.00000
0.31250,120.00000
0.31300,154.00000
0.31350,134.00000
0.31400,136.00000
0.31450,109.00000
0.31500,119.00000
0.31550,132.00000
0.31600,121.00000
0.31650,123.00000
0.31700,119.00000
0.31750,121.00000
0.31800,142.00000
0.31850,156.00000
0.31900,153.00000
0.31950,136.00000
0.32000,153.00000
0.32050,137.00000
0.32100,154.00000
0.32150,151.00000
0.32200,126.00000
0.32250,162.00000
0.32300,162.00000
0.32350,137.00000
0.32400,136.00000
0.32450,149.00000
0.32500,139.00000
0.32550,132.00000
0.32600,126.00000
0.32650,143.00000
0.32700,143.00000
0.32750,131.00000
0.32800,124.00000
0.32850,158.00000
0.32900,126.00000
0.32950,140.00000
0.33000,147.00000
0.33050,149.00000
0.33100,144.00000
0.33150,154.00000
0.33200,149.00000
0.33250,143.00000
0.33300,154.00000
0.33350,149.00000
0.33400,144.00000
0.33450,142.00000
0.33500,140.00000
0.33550,120.00000
0.33600,127.00000
0.33650,142.00000
0.33700,147.00000
0.33750,169.00000
0.33800,140.00000
0.33850,126.00000
0.33900,126.00000
0.33950,136.00000
0.34000,133.00000
0.34050,147.00000
0.34100,155.00000
0.34150,163.00000
0.34200,154.00000
0.34250,138.00000
0.34300,127.00000
0.34350,124.00000
0.34400,120.00000
0.34450,125.00000
0.34500,109.00000
0.34550,150.00000
0.34600,128.00000
0.34650,149.00000
0.34700,135.00000
0.34750,116.00000
0.34800,137.00000
0.34850,116.00000
0.34900,129.00000
0.34950,141.00000
0.35000,153.00000
0.35050,143.00000
0.35100,161.00000
0.35150,128.00000
0.35200,132.00000
0.35250,154.00000
0.35300,126.00000
0.35350,127.00000
0.35400,135.00000
0.35450,135.00000
0.35500,117.00000
0.35550,146.00000
0.35600,133.00000
0.35650,107.00000
0.35700,139.00000
0.35750,134.00000
0.35800,120.00000
0.35850,143.00000
0.35900,139.00000
0.35950,129.00000
0.36000,147.00000
0.36050,156.00000
0.36100,129.00000
0.36150,160.00000
0.36200,154.00000
0.36250,148.00000
0.36300,145.00000
0.36350,133.00000
0.36400,140.00000
0.36450,148.00000
0.36500,132.00000
0.36550,119.00000
0.36600,133.00000
0.36650,136.00000
0.36700,140.00000
0.36750,147.00000
0.36800,124.00000
0.36850,152.00000
0.36900,117.00000
0.36950,162.00000
0.37000,156.00000
0.37050,140.00000
0.37100,149.00000
0.37150,153.00000
0.37200,157.00000
0.37250,143.00000
0.37300,135.00000
0.37350,140.00000
0.37400,148.00000
0.37450,132.00000
0.37500,127.00000
0.37550,112.00000
0.37600,131.00000
0.37650,107.00000
0.37700,118.00000
0.37750,142.00000
0.37800,136.00000
0.37850,138.00000
0.37900,153.00000
0.37950,163.00000
0.38000,149.00000
0.38050,150.00000
0.38100,139.00000
0.38150,163.00000
0.38200,138.00000
0.38250,170.00000
0.38300,147.00000
0.38350,145.00000
0.38400,133.00000
0.38450,106.00000
0.38500,114.00000
0.38550,123.00000
0.38600,141.00000
0.38650,113.00000
0.38700,102.00000
0.38750,138.00000
0.38800,122.00000
0.38850,133.00000
0.38900,137.00000
0.38950,135.00000
0.39000,145.00000
0.39050,150.00000
0.39100,150.00000
0.39150,153.00000
0.39200,166.00000
0.39250,135.00000
0.39300,123.00000
0.39350,125.00000
0.39400,141.00000
0.39450,130.00000
0.39500,107.00000
0.39550,128.00000
0.39600,127.00000
0.39650,143.00000
0.39700,121.00000
0.39750,122.00000
0.39800,127.00000
0.39850,118.00000
0.39900,148.00000
0.39950,155.00000
0.40000,149.00000
0.40050,166.00000
0.40100,147.00000
0.40150,143.00000
0.40200,157.00000
0.40250,163.00000
0.40300,137.00000
0.40350,150.00000
0.40400,127.00000
0.40450,129.00000
0.40500,138.00000
0.40550,135.00000
0.40600,128.00000
0.40650,134.00000
0.40700,140.00000
0.40750,132.00000
0.40800,156.00000
0.40850,124.00000
0.40900,140.00000
0.40950,167.00000
0.41000,138.00000
0.41050,147.00000
0.41100,138.00000
0.41150,164.00000
0.41200,126.00000
0.41250,136.00000
0.41300,108.00000
0.41350,137.00000
0.41400,147.00000
0.41450,143.00000
0.41500,134.00000
0.41550,135.00000
0.41600,118.00000
0.41650,130.00000
0.41700,160.00000
0.41750,116.00000
0.41800,129.00000
0.41850,118.00000
0.41900,144.00000
0.41950,145.00000
0.42000,150.00000
0.42050,153.00000
0.42100,181.00000
0.42150,143.00000
0.42200,159.00000
0.42250,126.00000
0.42300,135.00000
0.42350,119.00000
0.42400,143.00000
0.42450,153.00000
0.42500,147.00000
0.42550,136.00000
0.42600,134.00000
0.42650,125.00000
0.42700,137.00000
0.42750,133.00000
0.42800,129.00000
0.42850,138.00000
0.42900,138.00000
0.42950,131.00000
0.43000,185.00000
0.43050,134.00000
0.43100,146.00000
0.43150,156.00000
0.43200,162.00000
0.43250,115.00000
0.43300,146.00000
0.43350,146.00000
0.43400,145.00000
